GCF_000306295.1	PRJNA224116	SAMN02436410	AKWP00000000.2	na	1193019	173	Leptospira interrogans serovar Icterohaemorrhagiae str. Verdun LP	strain=Verdun LP		latest	Contig	Major	Full	2012/10/31	gls454117v2.0	J. Craig Venter Institute	GCA_000306295.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/295/GCF_000306295.1_gls454117v2.0			na
GCF_000306335.1	PRJNA224116	SAMN02436388	AKWM00000000.2	na	1193010	1137606	Leptospira mayottensis 200901122	strain=200901122		latest	Contig	Major	Full	2012/11/05	gls454125v02	J. Craig Venter Institute	GCA_000306335.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/335/GCF_000306335.1_gls454125v02			na
GCF_000306375.1	PRJNA224116	SAMN02436387	AKWJ00000000.2	na	1193009	174	Leptospira borgpetersenii str. 200801926	strain=200801926		latest	Contig	Major	Full	2012/10/31	gls454128v2.0	J. Craig Venter Institute	GCA_000306375.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/375/GCF_000306375.1_gls454128v2.0			na
GCF_000306395.1	PRJNA224116	SAMN02436493	AKWH00000000.2	na	1193047	29507	Leptospira kirschneri str. 200802841	strain=200802841		latest	Contig	Major	Full	2012/10/24	gls454131v2.0	J. Craig Venter Institute	GCA_000306395.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/395/GCF_000306395.1_gls454131v2.0			na
GCF_000306435.1	PRJNA224116	SAMN02436391	AKWV00000000.2	na	1193012	1193012	Leptospira sp. Fiocruz LV3954	strain=Fiocruz LV3954		latest	Contig	Major	Full	2012/10/24	gls454068v2.0	J. Craig Venter Institute	GCA_000306435.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/435/GCF_000306435.1_gls454068v2.0			na
GCF_000306455.1	PRJNA224116	SAMN02436390	AKWT00000000.2	na	1193056	28183	Leptospira santarosai str. AIM	strain=AIM		latest	Contig	Major	Full	2013/03/16	gls454070v02	J. Craig Venter Institute	GCA_000306455.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/455/GCF_000306455.1_gls454070v02			na
GCF_000306475.1	PRJNA224116	SAMN02436486	AKWS00000000.2	na	1193057	28183	Leptospira santarosai str. JET	strain=JET		latest	Contig	Major	Full	2012/11/05	gls454071v02	J. Craig Venter Institute	GCA_000306475.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/475/GCF_000306475.1_gls454071v02			na
GCF_000306495.2	PRJNA224116	SAMN02436495	AKWR00000000.2	na	1193040	173	Leptospira interrogans str. FPW1039	strain=FPW1039		latest	Contig	Major	Full	2013/03/15	gls454079v02	J. Craig Venter Institute	GCA_000306495.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/495/GCF_000306495.2_gls454079v02			na
GCF_000306515.1	PRJNA224116	SAMN02436389	AKWQ00000000.2	na	1193050	29507	Leptospira kirschneri str. H2	strain=H2		latest	Contig	Major	Full	2012/10/24	gls454082v2.0	J. Craig Venter Institute	GCA_000306515.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/515/GCF_000306515.1_gls454082v2.0			na
GCF_000306555.1	PRJNA224116	SAMN02436494	AKWL00000000.2	na	1193045	29507	Leptospira kirschneri str. 200801774	strain=200801774		latest	Contig	Major	Full	2013/03/16	gls454126v02	J. Craig Venter Institute	GCA_000306555.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/555/GCF_000306555.1_gls454126v02			na
GCF_000306575.1	PRJNA224116	SAMN02436577	AKWI00000000.2	na	1193058	28183	Leptospira santarosai str. 200403458	strain=200403458		latest	Contig	Major	Full	2013/03/16	gls454130v02	J. Craig Venter Institute	GCA_000306575.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/575/GCF_000306575.1_gls454130v02			na
GCF_000306595.1	PRJNA224116	SAMN02436492	AKWG00000000.2	na	1193048	29507	Leptospira kirschneri str. 200803703	strain=200803703		latest	Contig	Major	Full	2013/03/16	Lkirs200803703v0.2	J. Craig Venter Institute	GCA_000306595.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/595/GCF_000306595.1_Lkirs200803703v0.2			na
GCF_000306635.1	PRJNA224116	SAMN02436491	AKWD00000000.2	na	28182	28182	Leptospira noguchii	strain=HAI1536		latest	Contig	Major	Full	2013/03/16	gls454172v02	J. Craig Venter Institute	GCA_000306635.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/635/GCF_000306635.1_gls454172v02			na
GCF_000306655.1	PRJNA224116	SAMN02436413	AKWC00000000.2	na	1193060	173	Leptospira interrogans str. HAI1594	strain=HAI1594		latest	Contig	Major	Full	2012/10/31	gls454173v2.0	J. Craig Venter Institute	GCA_000306655.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/655/GCF_000306655.1_gls454173v2.0			na
GCF_000306675.2	PRJNA224116	SAMN02436412		na	1192864	1137606	Leptospira mayottensis 200901116	strain=200901116		latest	Complete Genome	Major	Full	2018/12/21	ASM30667v3	J. Craig Venter Institute	GCA_000306675.3	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/675/GCF_000306675.2_ASM30667v3		assembly from type material	na
GCF_000306925.1	PRJNA224116	SAMN02436575	AKXC00000000.2	na	1193017	173	Leptospira interrogans serovar Grippotyphosa str. 2006006986	strain=2006006986		latest	Contig	Major	Full	2012/10/31	gls454020v2.0	J. Craig Venter Institute	GCA_000306925.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/925/GCF_000306925.1_gls454020v2.0			na
GCF_000313175.2	PRJNA224116	SAMN02470123		na	758847	28183	Leptospira santarosai serovar Shermani str. LT 821	strain=LT 821		latest	Complete Genome	Major	Full	2014/10/08	ASM31317v2	Kidney research center, Chang Gung Memorial Hospital	GCA_000313175.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/313/175/GCF_000313175.2_ASM31317v2		assembly from type material	na
GCF_000332395.2	PRJNA224116	SAMN02436395	AOHB00000000.2	na	1242989	28183	Leptospira santarosai serovar Shermani str. 1342KT	strain=1342KT		latest	Contig	Major	Full	2013/06/21	gls454048v02	J. Craig Venter Institute	GCA_000332395.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/395/GCF_000332395.2_gls454048v02			na
GCF_000332415.1	PRJNA224116	SAMN02436408	AOHC00000000.2	na	1218598	28184	Leptospira weilii serovar Ranarum str. ICFT	strain=ICFT		latest	Contig	Major	Full	2013/04/08	gls454060v02	J. Craig Venter Institute	GCA_000332415.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/415/GCF_000332415.1_gls454060v02			na
GCF_000332435.1	PRJNA224116	SAMN02436570	AOHA00000000.2	na	1218593	28183	Leptospira santarosai str. ST188	strain=ST188		latest	Contig	Major	Full	2013/03/01	gls454005v02	J. Craig Venter Institute	GCA_000332435.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/435/GCF_000332435.1_gls454005v02			na
GCF_000332455.1	PRJNA224116	SAMN02436568	AOGY00000000.2	na	1218591	293085	Leptospira vanthielii serovar Holland str. Waz Holland = ATCC 700522	strain=Waz Holland		latest	Contig	Major	Full	2013/04/08	gls454199v02	J. Craig Venter Institute	GCA_000332455.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/455/GCF_000332455.1_gls454199v02		assembly from type material	na
GCF_000332475.2	PRJNA224116	SAMN02436394	AOGX00000000.2	na	1249483	293069	Leptospira yanagawae serovar Saopaulo str. Sao Paulo = ATCC 700523	strain=Sao Paulo		latest	Contig	Major	Full	2013/05/17	gls454202v02	J. Craig Venter Institute	GCA_000332475.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/475/GCF_000332475.2_gls454202v02		assembly from type material	na
GCF_000332495.1	PRJNA224116	SAMN02436484	AOGW00000000.2	representative genome	1257025	293075	Leptospira terpstrae serovar Hualin str. LT 11-33 = ATCC 700639	strain=LT 11-33		latest	Contig	Major	Full	2013/04/08	gls454203v02	J. Craig Venter Institute	GCA_000332495.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/495/GCF_000332495.1_gls454203v02		assembly from type material	na
GCF_000332515.2	PRJNA224116	SAMN02436569	AOGZ00000000.2	representative genome	1218599	29511	Leptospira wolbachii serovar Codice str. CDC	strain=CDC		latest	Contig	Major	Full	2013/05/17	gls454195v02	J. Craig Venter Institute	GCA_000332515.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/515/GCF_000332515.2_gls454195v02		assembly from type material	na
GCF_000332535.1	PRJNA224116	SAMN02436483	AOGV00000000.2	na	1249484	173	Leptospira interrogans serovar Copenhageni str. M20	strain=M20		latest	Contig	Major	Full	2013/04/08	gls454204v02	J. Craig Venter Institute	GCA_000332535.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/535/GCF_000332535.1_gls454204v02			na
GCF_000332555.2	PRJNA224116	SAMN02436571	AOHD00000000.2	na	1218564	28452	Leptospira alstonii serovar Pingchang str. 80-412	strain=80-412		latest	Contig	Major	Full	2013/08/07	gls454193v02	J. Craig Venter Institute	GCA_000332555.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/332/555/GCF_000332555.2_gls454193v02			na
GCF_000342365.1	PRJNA224116	SAMN01886736	AOHG00000000.1	na	1218574	173	Leptospira interrogans serovar Pomona str. Fox 32256	strain=Fox 32256		latest	Contig	Major	Full	2013/02/28	gls454201v02	J. Craig Venter Institute	GCA_000342365.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/365/GCF_000342365.1_gls454201v02			na
GCF_000342645.1	PRJNA224116	SAMN01919808	AOWJ00000000.1	na	1291307	173	Leptospira interrogans serovar Canicola str. P2655	strain=P2655		latest	Contig	Major	Full	2013/03/01	CA_glsol063	J. Craig Venter Institute	GCA_000342645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/645/GCF_000342645.1_CA_glsol063			na
GCF_000342665.1	PRJNA224116	SAMN01920633	AOWA00000000.1	na	1291326	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4113	strain=Fiocruz LV4113		latest	Contig	Major	Full	2013/03/01	CA_glsol095	J. Craig Venter Institute	GCA_000342665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/665/GCF_000342665.1_CA_glsol095			na
GCF_000342685.1	PRJNA224116	SAMN01920597	AOWO00000000.1	na	1291356	173	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 30	strain=Sri Lanka 30		latest	Contig	Major	Full	2013/03/01	CA_glsol055	J. Craig Venter Institute	GCA_000342685.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/685/GCF_000342685.1_CA_glsol055			na
GCF_000342705.1	PRJNA224116	SAMN01920632	AOVD00000000.1	na	1291345	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV3409	strain=Fiocruz LV3409		latest	Contig	Major	Full	2013/03/01	CA_glsol153	J. Craig Venter Institute	GCA_000342705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/705/GCF_000342705.1_CA_glsol153			na
GCF_000342725.1	PRJNA224116	SAMN01919807	AOWK00000000.1	na	1291234	29507	Leptospira kirschneri serovar Mozdok 1 str. Vehlefans 3	strain=Vehlefans 3		latest	Contig	Major	Full	2013/03/01	CA_glsol062	J. Craig Venter Institute	GCA_000342725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/725/GCF_000342725.1_CA_glsol062			na
GCF_000342745.1	PRJNA224116	SAMN01920596	AOUX00000000.1	na	1291361	173	Leptospira interrogans serovar Naam str. Naam	strain=Naam		latest	Contig	Major	Full	2013/03/01	CA_glsol168	J. Craig Venter Institute	GCA_000342745.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/745/GCF_000342745.1_CA_glsol168			na
GCF_000342765.1	PRJNA224116	SAMN01920622	AOWR00000000.1	na	1291319	173	Leptospira interrogans serovar Copenhageni str. 2007005490	strain=2007005490		latest	Contig	Major	Full	2013/03/01	CA_glsol043	J. Craig Venter Institute	GCA_000342765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/765/GCF_000342765.1_CA_glsol043			na
GCF_000342805.1	PRJNA224116	SAMN01919809	AOWI00000000.1	na	1291358	173	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 14	strain=Sri Lanka 14		latest	Contig	Major	Full	2013/03/01	CA_glsol064	J. Craig Venter Institute	GCA_000342805.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/805/GCF_000342805.1_CA_glsol064			na
GCF_000342825.1	PRJNA224116	SAMN01920570	AOWB00000000.1	na	1291325	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4108	strain=Fiocruz LV4108		latest	Contig	Major	Full	2013/03/01	CA_glsol094	J. Craig Venter Institute	GCA_000342825.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/825/GCF_000342825.1_CA_glsol094			na
GCF_000342845.1	PRJNA224116	SAMN01919804	AOVX00000000.1	na	1291327	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4118	strain=Fiocruz LV4118		latest	Contig	Major	Full	2013/03/01	CA_glsol098	J. Craig Venter Institute	GCA_000342845.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/845/GCF_000342845.1_CA_glsol098			na
GCF_000342865.1	PRJNA224116	SAMN01920626	AOWP00000000.1	na	1291355	173	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 39	strain=Sri Lanka 39		latest	Contig	Major	Full	2013/03/01	CA_glsol054	J. Craig Venter Institute	GCA_000342865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/865/GCF_000342865.1_CA_glsol054			na
GCF_000342905.1	PRJNA224116	SAMN01920595	AOWQ00000000.1	na	1291354	173	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 46	strain=Sri Lanka 46		latest	Contig	Major	Full	2013/03/01	CA_glsol053	J. Craig Venter Institute	GCA_000342905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/905/GCF_000342905.1_CA_glsol053			na
GCF_000342925.1	PRJNA224116	SAMN01919802	AOUT00000000.1	na	1291310	173	Leptospira interrogans serovar Szwajizak str. Szwajizak	strain=Szwajizak		latest	Contig	Major	Full	2013/03/01	CA_glsol201	J. Craig Venter Institute	GCA_000342925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/925/GCF_000342925.1_CA_glsol201			na
GCF_000342945.1	PRJNA224116	SAMN01919801	AOUU00000000.1	na	1291363	173	Leptospira interrogans serovar Manilae str. K56	strain=K56		latest	Contig	Major	Full	2013/03/01	CA_glsol184	J. Craig Venter Institute	GCA_000342945.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/945/GCF_000342945.1_CA_glsol184			na
GCF_000342965.1	PRJNA224116	SAMN01920630	AOVO00000000.1	na	1291335	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2841	strain=Fiocruz LV2841		latest	Contig	Major	Full	2013/03/01	CA_glsol128	J. Craig Venter Institute	GCA_000342965.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/965/GCF_000342965.1_CA_glsol128			na
GCF_000342985.1	PRJNA224116	SAMN01920564	AOWW00000000.1	na	1291316	173	Leptospira interrogans serovar Copenhageni str. 2006006982	strain=2006006982		latest	Contig	Major	Full	2013/03/01	CA_glsol037	J. Craig Venter Institute	GCA_000342985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/342/985/GCF_000342985.1_CA_glsol037			na
GCF_000343005.1	PRJNA224116	SAMN01920610	AOWT00000000.1	na	1291317	173	Leptospira interrogans serovar Copenhageni str. 2002000634	strain=2002000634		latest	Contig	Major	Full	2013/03/01	CA_glsol041	J. Craig Venter Institute	GCA_000343005.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/005/GCF_000343005.1_CA_glsol041			na
GCF_000343025.1	PRJNA224116	SAMN01920608	AOWV00000000.1	na	1291359	173	Leptospira interrogans serovar Pomona str. 2006006962	strain=2006006962		latest	Contig	Major	Full	2013/03/01	CA_glsol038	J. Craig Venter Institute	GCA_000343025.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/025/GCF_000343025.1_CA_glsol038			na
GCF_000343085.1	PRJNA224116	SAMN01920569	AOWC00000000.1	na	1291324	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV237	strain=Fiocruz LV237		latest	Contig	Major	Full	2013/03/01	CA_glsol093	J. Craig Venter Institute	GCA_000343085.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/085/GCF_000343085.1_CA_glsol093			na
GCF_000343105.1	PRJNA224116	SAMN01920624	AOWS00000000.1	na	1291318	173	Leptospira interrogans serovar Copenhageni str. 2002009669	strain=2002009669		latest	Contig	Major	Full	2013/03/01	CA_glsol042	J. Craig Venter Institute	GCA_000343105.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/105/GCF_000343105.1_CA_glsol042			na
GCF_000343125.1	PRJNA224116	SAMN01920130	AOVZ00000000.1	na	1291364	173	Leptospira interrogans str. Fiocruz LV4114	strain=Fiocruz LV4114		latest	Contig	Major	Full	2013/03/01	CA_glsol096	J. Craig Venter Institute	GCA_000343125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/125/GCF_000343125.1_CA_glsol096			na
GCF_000343145.1	PRJNA224116	SAMN01919803	AOVY00000000.1	na	1291365	173	Leptospira interrogans str. Fiocruz LV4117	strain=Fiocruz LV4117		latest	Contig	Major	Full	2013/03/01	CA_glsol097	J. Craig Venter Institute	GCA_000343145.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/145/GCF_000343145.1_CA_glsol097			na
GCF_000343165.1	PRJNA224116	SAMN01920605	AOVR00000000.1	na	1291351	173	Leptospira interrogans serovar Icterohaemorrhagiae str. RGA	strain=RGA		latest	Contig	Major	Full	2013/03/01	CA_glsol113	J. Craig Venter Institute	GCA_000343165.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/165/GCF_000343165.1_CA_glsol113		assembly from type material	na
GCF_000343185.1	PRJNA224116	SAMN01920115	AOVW00000000.1	na	1291328	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4152	strain=Fiocruz LV4152		latest	Contig	Major	Full	2013/03/01	CA_glsol099	J. Craig Venter Institute	GCA_000343185.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/185/GCF_000343185.1_CA_glsol099			na
GCF_000343205.1	PRJNA224116	SAMN01920565	AOVQ00000000.1	na	1291333	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2807	strain=Fiocruz LV2807		latest	Contig	Major	Full	2013/03/01	CA_glsol121	J. Craig Venter Institute	GCA_000343205.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/205/GCF_000343205.1_CA_glsol121			na
GCF_000343225.1	PRJNA224116	SAMN01920631	AOVM00000000.1	na	1291337	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4173	strain=Fiocruz LV4173		latest	Contig	Major	Full	2013/03/01	CA_glsol138	J. Craig Venter Institute	GCA_000343225.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/225/GCF_000343225.1_CA_glsol138			na
GCF_000343245.1	PRJNA224116	SAMN01920118	AOVN00000000.1	na	1291336	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2919	strain=Fiocruz LV2919		latest	Contig	Major	Full	2013/03/01	CA_glsol131	J. Craig Venter Institute	GCA_000343245.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/245/GCF_000343245.1_CA_glsol131			na
GCF_000343265.1	PRJNA224116	SAMN01920127	AOVC00000000.1	na	1291346	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4034	strain=Fiocruz LV4034		latest	Contig	Major	Full	2013/03/01	CA_glsol159	J. Craig Venter Institute	GCA_000343265.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/265/GCF_000343265.1_CA_glsol159			na
GCF_000343285.1	PRJNA224116	SAMN01920567	AOVB00000000.1	na	1291347	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4211	strain=Fiocruz LV4211		latest	Contig	Major	Full	2013/03/01	CA_glsol160	J. Craig Venter Institute	GCA_000343285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/285/GCF_000343285.1_CA_glsol160			na
GCF_000343305.1	PRJNA224116	SAMN01920611	AOUZ00000000.1	na	1291353	173	Leptospira interrogans serovar Icterohaemorrhagiae str. Kantorowic	strain=Kantorowic		latest	Contig	Major	Full	2013/03/01	CA_glsol164	J. Craig Venter Institute	GCA_000343305.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/305/GCF_000343305.1_CA_glsol164			na
GCF_000343345.1	PRJNA224116	SAMN01920609	AOWU00000000.1	na	1291360	173	Leptospira interrogans serovar Pomona str. 2006006968	strain=2006006968		latest	Contig	Major	Full	2013/03/01	CA_glsol039	J. Craig Venter Institute	GCA_000343345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/345/GCF_000343345.1_CA_glsol039			na
GCF_000343375.1	PRJNA224116	SAMN01920112	AOUV00000000.1	na	1291362	173	Leptospira interrogans serovar Manilae str. UP-OM	strain=UP-OM		latest	Contig	Major	Full	2013/03/01	CA_glsol183	J. Craig Venter Institute	GCA_000343375.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/375/GCF_000343375.1_CA_glsol183			na
GCF_000343395.1	PRJNA224116	SAMN01920623	AOXB00000000.1	na	1291304	28183	Leptospira santarosai serovar Szwajizak str. Oregon	strain=Oregon		latest	Contig	Major	Full	2013/03/01	CA_glsol025	J. Craig Venter Institute	GCA_000343395.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/395/GCF_000343395.1_CA_glsol025			na
GCF_000343415.1	PRJNA224116	SAMN01920105	AOXA00000000.1	na	1291308	173	Leptospira interrogans serovar Jalna str. 2008720116	strain=2008720116		latest	Contig	Major	Full	2013/03/01	CA_glsol026	J. Craig Venter Institute	GCA_000343415.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/415/GCF_000343415.1_CA_glsol026			na
GCF_000343435.1	PRJNA224116	SAMN01920628	AOWZ00000000.1	na	1291309	173	Leptospira interrogans serovar Jalna str. 2008720117	strain=2008720117		latest	Contig	Major	Full	2013/03/01	CA_glsol027	J. Craig Venter Institute	GCA_000343435.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/435/GCF_000343435.1_CA_glsol027			na
GCF_000343455.1	PRJNA224116	SAMN01920108	AOWY00000000.1	na	1291357	173	Leptospira interrogans serovar Pyrogenes str. 2006006973	strain=2006006973		latest	Contig	Major	Full	2013/03/01	CA_glsol032	J. Craig Venter Institute	GCA_000343455.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/455/GCF_000343455.1_CA_glsol032			na
GCF_000343475.1	PRJNA224116	SAMN01920629	AOWX00000000.1	na	1291315	173	Leptospira interrogans serovar Copenhageni str. 2006006972	strain=2006006972		latest	Contig	Major	Full	2013/03/01	CA_glsol036	J. Craig Venter Institute	GCA_000343475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/475/GCF_000343475.1_CA_glsol036			na
GCF_000343495.1	PRJNA224116	SAMN01920592	AOWH00000000.1	na	1291320	173	Leptospira interrogans serovar Copenhageni str. P2431	strain=P2431		latest	Contig	Major	Full	2013/03/01	CA_glsol072	J. Craig Venter Institute	GCA_000343495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/495/GCF_000343495.1_CA_glsol072			na
GCF_000343515.1	PRJNA224116	SAMN01920593	AOWF00000000.1	na	1291352	173	Leptospira interrogans serovar Icterohaemorrhagiae str. 201100516	strain=201100516		latest	Contig	Major	Full	2013/03/01	CA_glsol090	J. Craig Venter Institute	GCA_000343515.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/515/GCF_000343515.1_CA_glsol090			na
GCF_000343535.1	PRJNA224116	SAMN01920621	AOWG00000000.1	na	1291321	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV256	strain=Fiocruz LV256		latest	Contig	Major	Full	2013/03/01	CA_glsol086	J. Craig Venter Institute	GCA_000343535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/535/GCF_000343535.1_CA_glsol086			na
GCF_000343555.1	PRJNA224116	SAMN01919806	AOWL00000000.1	na	1291233	29507	Leptospira kirschneri serovar Mozdok 1 str. Vehlefans 2	strain=Vehlefans 2		latest	Contig	Major	Full	2013/03/01	CA_glsol061	J. Craig Venter Institute	GCA_000343555.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/555/GCF_000343555.1_CA_glsol061			na
GCF_000343575.1	PRJNA224116	SAMN01920591	AOVU00000000.1	na	1291330	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV4160	strain=Fiocruz LV4160		latest	Contig	Major	Full	2013/03/01	CA_glsol102	J. Craig Venter Institute	GCA_000343575.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/575/GCF_000343575.1_CA_glsol102			na
GCF_000343595.1	PRJNA224116	SAMN01920617	AOVV00000000.1	na	1291329	173	Leptospira interrogans serovar Copenhageni str. 200701182	strain=200701182		latest	Contig	Major	Full	2013/03/01	CA_glsol101	J. Craig Venter Institute	GCA_000343595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/595/GCF_000343595.1_CA_glsol101			na
GCF_000343615.1	PRJNA224116	SAMN01920618	AOVT00000000.1	na	1291331	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2750	strain=Fiocruz LV2750		latest	Contig	Major	Full	2013/03/01	CA_glsol103	J. Craig Venter Institute	GCA_000343615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/615/GCF_000343615.1_CA_glsol103			na
GCF_000343635.1	PRJNA224116	SAMN01920604	AOVS00000000.1	na	1291332	173	Leptospira interrogans serovar Copenhageni str. Fiocruz LV2766	strain=Fiocruz LV2766		latest	Contig	Major	Full	2013/03/01	CA_glsol108	J. Craig Venter Institute	GCA_000343635.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/343/635/GCF_000343635.1_CA_glsol108			na
